date,spot,return,excess_return,moving_average_10d,moving_average_30d,historical_volatility_10d,historical_volatility_30d,liquidation_level
2020-04-24,185.98,0.007904075707065271,0.005209164998724763,173.28699999999998,155.786,11.587221937212894,18.661421869914207,215.13
2020-04-25,187.34,0.03677805060318131,0.034083139894840804,176.269,157.485,10.89515024627445,19.146699679597646,215.13
2020-04-26,194.12,0.015299814547702446,0.012604903839361938,180.406,159.33133333333336,8.581024543854149,19.93038915711475,215.13
2020-04-27,197.66,-0.007588788829302843,-0.01028369953764335,182.878,161.54666666666665,9.681352981663274,20.384134860793132,215.13
2020-04-28,196.32,0.0006112469437653044,-0.002083663764575203,185.374,163.72299999999998,9.599075418439709,20.498696871954774,215.13
2020-04-29,196.38,0.09619105815256143,0.09349614744422093,186.212,166.12633333333332,10.200729603535667,19.933639646091766,215.13
2020-04-30,215.13,-0.04494956537907306,-0.04764447608741357,189.719,168.89566666666667,13.382854246302687,20.788952915751764,215.13
2020-05-01,207.05,0.025645979232069557,0.02295106852372905,193.357,171.36900000000003,12.547933915810972,20.766499937523943,214.42
2020-05-02,211.39,0.0101707743980321,0.007475863689691593,197.446,173.884,10.814615830234516,20.896203020875916,214.42
2020-05-03,214.42,-0.0214532226471411,-0.024148133355481605,200.579,176.31199999999998,10.731409196062579,21.24215967330569,214.42
2020-05-04,209.73,-0.014685548085633835,-0.017380458793974343,202.954,178.59433333333334,9.722094195982596,21.023385777277564,213.01
2020-05-05,206.64,-0.008904374758033174,-0.011599285466373682,204.88399999999996,180.67266666666666,8.049931952783652,20.59267344324762,213.01
2020-05-06,205.58,-0.03259071894153136,-0.035285629649871864,206.03000000000003,182.75833333333333,7.107900143111687,19.799935925241858,213.01
2020-05-07,197.84,0.07501010917913467,0.07231519847079416,206.048,183.66566666666665,7.084538407295646,19.848135790744198,213.01
2020-05-08,213.01,-0.006619407539552118,-0.009314318247892625,207.717,185.27666666666667,6.478134247863027,20.212049211629616,213.01
2020-05-09,210.96,0.0027967387182404406,0.00010182800989993329,209.175,186.57999999999998,5.147036364096889,20.574463080102145,210.96
2020-05-10,210.0,-0.10347619047619043,-0.10617110118453094,208.66199999999998,187.94,4.7259891380890595,20.73385653699173,214.17
2020-05-11,188.38,-0.010404501539441597,-0.013099412247782105,206.795,188.958,7.992488487462768,19.939551131114946,214.46
2020-05-12,185.94,0.021297192642788038,0.01860228193444753,204.25,189.86766666666665,10.132267487805843,19.11462153527461,214.46
2020-05-13,190.0,0.04800000000000002,0.045305089291659516,201.80800000000002,190.91399999999996,10.349264922903824,18.18091583748346,214.46
2020-05-14,200.1,0.014992503748125937,0.01229759303978543,200.845,192.362,9.971353691673341,17.053637775539606,214.46
2020-05-15,203.48,-0.0454590131708276,-0.04815392387916811,200.529,193.89399999999998,9.816164050517383,15.836671236786767,214.46
2020-05-16,193.41,0.03670958068352202,0.034014669975181516,199.31199999999998,195.24933333333334,9.874604689696747,13.803425595152794,214.46
2020-05-17,200.38,0.03673021259606754,0.034035301887727035,199.56599999999997,196.16400000000002,9.86519718787003,13.168694748505244,214.46
2020-05-18,208.35,0.029469642428605784,0.026774731720265278,199.1,197.397,9.250495482225258,12.479877085491035,214.46
2020-05-19,214.17,0.0015875239295886606,-0.0011073867787518468,199.421,198.26933333333332,9.749985128193948,12.71284116846863,214.46
2020-05-20,214.46,-0.020796418912617774,-0.02349132962095828,199.86700000000002,199.416,10.369972731133272,12.564298243229713,220.76
2020-05-21,210.0,-0.05466666666666662,-0.057361577375007126,202.029,200.72699999999998,9.954402097118358,11.46525941478311,220.76
2020-05-22,198.0,0.047878787878787826,0.04518387717044732,203.23499999999999,201.64366666666666,8.39737822841834,9.966616166788423,243.73
2020-05-23,207.66,-0.005682365404988957,-0.008377276113329465,205.00099999999998,202.46266666666668,7.054324835793442,9.381758872419706,243.73
2020-05-24,206.68,-0.034304238436229935,-0.03699914914457044,205.65900000000002,203.15266666666668,6.850312969330748,8.875244895439147,248.5
2020-05-25,199.65,0.02319058352116201,0.020495672812821504,205.27599999999998,203.563,7.088599924448562,8.390278097400563,248.5
